CompanyCode,DocumentNo,FiscalYear,LineItem,Amount,Currency,DocumentDate,Vendor,ReferenceDoc
1741,2529064815,2023,711,944,VEF,2001-05-07,91071,942
94576,4951895681,1997,88,648,VEF,2014-02-21,9265,361
99261,4540952862,2016,565,444,HKD,2010-06-19,99285,60
72117,7589776713,1994,667,991,LBP,2007-03-13,49047,371
71560,4131535915,1978,515,441,BYR,2016-06-19,51270,978
76556,1447578105,2020,815,680,BYR,2012-07-18,83067,866
70577,8292858461,1979,943,110,LSL,2010-02-26,70941,698
64263,2911483349,2019,3,339,JMD,2023-09-25,28037,223
61682,5318444511,1989,273,880,XCD,2003-02-02,44873,731
25581,9347946407,2003,81,321,CUC,2019-02-10,48829,977
81374,1646516250,2000,975,449,SHP,2010-02-07,20531,381
38709,3862675250,2023,263,739,SAR,2006-03-25,91176,227
68504,5830427745,2004,113,213,ANG,2008-08-29,94249,149
75158,9711765457,1999,52,767,CZK,2016-04-01,1813,910
63740,6478594367,2024,574,495,WST,2005-03-07,59448,561
68921,6338653814,2020,621,712,INR,2022-12-09,23292,127
78035,6922871909,2005,422,639,TVD,2008-08-07,7922,676
58860,8513681650,2011,960,83,VEF,2014-02-25,34262,192
28509,4502733669,1997,410,388,CVE,2019-01-25,66620,457
71488,1572762149,1976,178,798,KGS,2019-05-12,49275,980
54511,4290471395,2005,47,149,CUC,2004-03-24,77610,942
22133,4691954121,2024,359,821,MAD,2020-10-04,64833,162
29392,5511015236,2021,980,79,KYD,2001-07-18,18407,852
46089,3509568187,1989,488,513,KES,2021-06-15,49141,274
81164,1860790897,1976,135,779,INR,2014-09-01,39410,597
53159,4740505440,2022,271,741,MKD,2008-11-10,72619,508
40203,4473887976,1986,816,61,DKK,2002-05-19,11263,911
68097,9150665386,2005,357,11,ERN,2005-08-02,95825,960
59627,3669886399,1992,118,193,UAH,2006-11-02,19800,73
96497,3955938691,1988,524,127,THB,2000-08-03,36869,272
85214,3732313268,1998,857,630,ISK,2013-12-08,90832,433
72419,3048018209,2000,941,89,STD,2009-12-01,71937,900
64519,6256606813,2018,976,334,JMD,2006-07-12,82523,328
64770,3357391145,2021,460,425,BHD,2017-03-15,18406,490
46284,9876566613,1985,104,658,BYR,2009-02-15,78810,199
83145,3357264762,2002,413,66,MVR,2016-08-11,19358,570
31283,6298355891,2014,179,478,KPW,2020-08-24,89413,87
81787,5369138661,2004,158,32,MKD,2004-11-19,50851,79
69868,7637993760,2003,413,326,MRO,2008-12-11,5362,113
17999,1951283975,2004,914,199,SZL,2017-08-01,2516,551
99141,5309724328,2016,546,564,ETB,2001-11-01,52422,663
28650,5537642819,1989,820,543,ZMW,2008-05-19,36634,427
28286,2856449264,2018,107,416,RWF,2009-06-06,4443,713
58150,8186848477,2007,499,318,KHR,2021-07-26,31832,974
83131,777628987,2019,885,466,AFN,2014-03-14,47395,812
70859,5677392983,1974,777,292,RUB,2006-06-17,11834,333
40268,3472508306,2020,105,371,RWF,2020-07-03,43154,232
58532,389090831,1974,25,921,COP,2010-01-26,74460,937
4650,7919182103,2007,559,68,ERN,2009-10-20,81763,357
79953,8236072457,1981,467,297,AED,2021-08-21,49916,862
69500,6388597126,2004,998,360,IRR,2017-06-05,46299,225
61473,5233972203,1996,609,659,LAK,2009-05-31,11855,789
29326,7916125896,2001,175,749,BSD,2017-11-01,96514,76
68143,8089190858,1978,360,807,LKR,2018-11-09,46883,673
46669,9826566813,2009,202,904,LTL,2011-01-28,32131,315
51401,9030697540,1984,275,460,SRD,2006-04-16,12546,995
91866,7333323537,2024,567,664,BSD,2022-09-27,69895,448
18966,6004812963,1991,69,585,LKR,2014-07-05,77895,264
74459,5960776008,1998,433,516,GTQ,2013-05-22,61655,683
41948,8000321780,1975,619,62,BOB,2010-09-06,6685,541
76519,1538231258,1976,628,248,PLN,2022-01-23,607,162
95089,199618457,1976,903,989,KRW,2019-04-09,73460,726
83300,4273840130,2007,314,724,HRK,2015-02-18,3452,925
9665,2450721406,2019,811,28,SAR,2010-07-26,1427,441
44610,6164791962,2016,510,382,GMD,2016-01-30,75971,48
32971,7888284396,1999,928,951,DKK,2016-09-22,72811,449
31330,7244122166,1996,542,692,UGX,2006-01-24,60502,953
53159,6384034781,2024,71,147,SPL,2007-01-07,30740,713
6158,1438093481,2011,335,788,GGP,2004-04-14,54099,835
48498,2565323087,2013,946,828,HKD,2007-05-14,55989,988
17939,1815053941,1973,667,203,RWF,2012-06-29,31025,310
72397,100765087,1997,622,641,SPL,2022-03-28,55428,628
81531,1453480575,2004,964,634,DZD,2014-01-30,27975,307
10853,6927063246,2003,251,847,TTD,2000-08-15,56310,510
80855,2690288909,1989,846,678,MZN,2003-01-31,27604,603
71872,1378784405,1987,917,956,YER,2011-10-30,66773,73
32878,1194853884,2023,279,134,BMD,2000-05-08,61045,957
47196,6306126298,1995,174,126,SVC,2016-04-21,15602,975
63992,2982369326,2001,645,220,GHS,2012-12-14,19463,264
5334,6005087697,1974,692,763,MAD,2012-08-29,7643,435
11406,1947688098,1976,353,3,IQD,2024-03-08,47656,946
59660,654851201,2011,124,527,HRK,2004-01-20,45251,63
89329,5643716791,2014,926,754,BGN,2012-06-07,99230,585
83393,3904855044,2007,848,272,PHP,2014-08-09,11830,312
91458,5656085961,1997,619,911,BMD,2011-06-11,78189,123
24445,6209366370,1991,126,231,MOP,2012-05-24,6635,247
51953,1437449711,2020,86,330,TVD,2011-10-01,27379,906
84024,4935131361,1996,254,918,CUC,2009-10-01,98179,142
98848,1216547531,2002,100,612,CVE,2009-07-06,6209,892
92850,3820937277,1993,510,889,XDR,2009-11-29,18381,281
52856,6588124288,2022,859,473,NAD,2011-08-31,43568,942
9038,4626422628,1994,186,477,EGP,2011-02-09,71540,308
55310,4348128648,1974,651,164,MUR,2021-09-15,80264,21
89509,7077437034,2014,283,323,TJS,2001-06-16,96328,20
14389,8157966937,2019,708,305,PGK,2003-12-31,98285,589
49647,7562782807,1992,933,978,DZD,2023-04-11,79365,11
5234,6637844870,1983,220,746,QAR,2016-08-06,15538,563
14846,9747609321,1983,433,885,ARS,2015-08-19,64333,139
58477,3974099832,1976,893,873,MZN,2011-02-16,56190,666
40830,512947778,1979,813,441,ANG,2011-09-28,42022,888
35511,6060623609,1984,941,669,SCR,2009-11-03,77481,357
69835,5165413305,1989,900,86,SRD,2001-10-02,28188,389
25288,8559816790,1984,527,284,KYD,2017-07-18,58369,668
62167,6715088906,1980,364,169,SAR,2006-08-30,29483,304
71205,4976189990,1985,428,852,GGP,2018-05-24,17823,425
15950,5511936478,2024,375,285,RWF,2021-09-08,2652,115
60517,4136479844,2022,89,396,PAB,2023-05-09,98465,10
53258,7090749085,2010,325,645,AFN,2009-06-16,13686,579
83827,277883119,2015,2,396,GHS,2000-03-08,78844,732
71061,1795965750,2004,396,897,GMD,2016-05-01,29963,389
84528,4169733558,2004,624,696,ANG,2011-08-28,17153,967
1728,3104774406,1997,902,748,CZK,2023-12-15,25977,354
11325,7456748206,1976,658,19,ERN,2010-04-24,96067,244
70066,9637202400,1991,357,19,ZMW,2010-12-25,97788,738
66586,2762896828,2020,535,915,CRC,2014-01-08,14144,734
95966,9631937799,1991,428,602,ISK,2009-06-20,64035,316
50932,9040302986,2003,770,982,GBP,2010-09-07,96509,135
61873,7296467631,1999,408,103,JPY,2000-05-03,11079,203
58322,5195585862,1980,106,810,DJF,2014-10-16,94605,4
37128,9913474978,2012,281,256,UZS,2017-10-25,83073,697
9585,4761277929,1972,426,612,DZD,2000-06-12,87880,93
28022,1743944826,1994,427,440,RSD,2015-08-04,20560,379
49440,9892961502,2019,961,611,AUD,2023-08-31,48941,320
5591,7093615220,1981,154,823,CZK,2021-11-02,4677,948
51673,9925087913,2016,645,790,RSD,2014-10-20,59963,90
4743,6934272456,1988,724,405,XOF,2008-05-21,28254,647
23389,810748312,2024,885,152,SDG,2021-12-28,58813,63
78157,4527350307,2007,484,967,CHF,2022-12-29,43475,139
3182,2469930126,2005,782,782,RUB,2017-08-18,99124,102
11520,9056061246,1984,563,451,SZL,2011-01-05,70282,870
70565,4238609293,2000,761,166,GEL,2011-06-21,4736,634
46904,3044313490,1993,192,739,GHS,2009-06-14,10166,405
96904,8982383624,1992,687,96,LYD,2024-01-23,86437,11
65101,6270941864,2024,744,139,FJD,2021-09-13,83873,552
55120,6489070135,2015,101,416,STD,2013-01-21,72337,908
19653,4421651331,2006,884,668,QAR,2013-04-25,39192,537
1728,6289792945,1970,184,72,CZK,2005-09-06,21833,133
76411,7487050024,1971,186,535,SDG,2022-07-30,31717,377
52707,1092985598,2017,569,709,GIP,2017-09-23,59419,821
33548,6078486264,2001,759,363,RON,2014-12-27,72342,907
15592,5980129737,2006,917,585,IQD,2022-06-01,96837,116
99182,9775907729,2010,272,702,DKK,2000-12-04,3471,471
65114,7029960110,2006,747,947,DKK,2018-11-07,7057,774
92803,981739910,2007,75,364,CLP,2012-09-02,77610,605
75858,3693043710,2013,274,996,JEP,2016-03-29,39764,954
24618,6831505773,2022,562,229,GHS,2019-09-15,20227,970
36816,6674473807,2007,732,801,KMF,2001-07-09,33831,903
62538,866145515,1980,523,13,IDR,2015-08-12,99749,723
3432,2357870783,1977,703,699,VUV,2003-07-24,4658,721
11404,2684500597,2008,920,85,VUV,2004-09-25,17123,980
67179,8860812175,1978,612,428,ANG,2008-12-07,77581,197
68008,3714877080,2016,108,5,RUB,2011-10-06,49574,419
88136,847108396,1976,161,655,CUP,2004-12-17,14946,465
30848,9534754767,2021,13,62,FKP,2003-09-19,87320,72
82014,8855519966,2020,566,704,VND,2000-11-02,55868,709
82451,3305634307,2021,898,616,TND,2022-05-15,11587,563
86923,6856723970,2014,241,180,GNF,2015-07-18,20011,926
15567,4050729282,2007,505,409,COP,2003-03-23,54572,80
76062,7111299604,2012,200,752,KPW,2013-12-31,72815,581
66906,645386565,2019,742,328,LKR,2011-02-17,15705,915
9585,178451995,2022,150,156,VUV,2004-08-10,43020,984
4573,3125379584,1990,418,5,SBD,2010-09-04,28964,33
53682,315037867,2020,797,229,DOP,2004-01-10,19532,918
31824,3639766716,1991,436,25,DJF,2023-02-09,14150,373
70636,2798413824,2001,963,962,OMR,2011-11-22,62994,333
69986,4823223083,1986,788,32,ZAR,2011-12-25,91286,333
71570,6282136176,2021,425,873,KZT,2014-06-26,72285,381
76344,4132825253,2002,371,239,BRL,2002-08-29,48800,73
22346,7424900488,1979,800,418,NIS,2022-09-18,12080,550
82255,2818091933,2024,678,983,BYR,2014-06-01,40558,291
59188,1247956642,2023,231,924,RSD,2000-05-14,91413,941
59639,4335967409,1981,796,778,MWK,2018-07-17,27455,685
82447,6490922862,1994,747,309,GGP,2015-06-28,96292,410
37264,631810989,2007,643,134,TOP,2007-02-15,43230,260
26446,8163395740,2010,18,736,SBD,2023-11-17,16750,706
16510,3906451289,1978,887,357,PHP,2020-06-10,19776,738
86022,5089585124,1982,547,484,CHF,2017-06-01,69837,296
6253,4846409622,1978,943,582,OMR,2022-07-25,16252,396
91278,2101503171,1996,786,188,WST,2003-01-29,34504,949
9245,3700010365,1998,837,550,BMD,2001-11-27,23211,960
93112,8502376185,1999,22,42,RON,2003-11-22,94390,924
65344,801759290,2022,25,603,MDL,2010-05-25,8125,187
34663,9471703728,2005,592,920,BHD,2007-02-13,67057,545
86717,9488526903,2016,890,209,BGN,2012-01-28,74379,336
30892,4374340423,1972,602,77,PEN,2010-07-29,54914,730
80248,9688848626,2022,478,117,CLP,2009-08-07,46919,892
22055,700185583,2006,385,825,VND,2004-10-16,55606,806
81116,5223050267,2006,187,825,PLN,2021-12-18,41288,407
29506,8720675841,1999,621,698,MRO,2019-05-27,6700,713
79768,8136852417,1992,117,830,MZN,2010-09-25,40047,978
51699,8628956432,2018,315,729,SRD,2012-08-17,38727,30
45276,4084322312,2013,61,581,BBD,2004-02-09,14365,244
53196,3760250315,2011,747,980,TMT,2007-03-28,80785,777
1513,5903376995,2000,86,721,ETB,2019-11-05,82450,652
99736,7684703420,2016,924,525,GEL,2010-10-24,58271,210
54566,266317713,2000,172,464,NPR,2008-03-14,49628,738
96497,1570465824,1984,131,789,JPY,2007-11-28,11647,573
14175,5612279878,2007,985,719,LAK,2012-05-12,2309,396
34998,5968509219,1981,713,812,SAR,2002-08-21,35185,890
12181,2045474697,1972,918,595,JMD,2000-01-10,73100,488
55564,1050578183,2012,574,632,FJD,2009-10-17,27371,338
39989,6372654187,1983,183,440,MNT,2017-04-27,35905,30
68984,6707422870,1980,525,372,KYD,2017-03-21,85736,305
33017,6549868743,1986,546,48,JEP,2017-10-14,87163,818
11573,4006963517,2001,465,688,NPR,2020-09-24,80143,114
70084,4607750398,2013,777,803,GYD,2005-02-02,40135,319
71454,8929510230,1982,947,236,TTD,2018-09-04,88794,973
94010,2686016466,2008,426,612,NGN,2002-02-12,34784,945
56943,9410967188,2005,874,742,AFN,2019-03-26,23996,190
10708,901393802,1974,180,819,ILS,2002-04-11,52543,198
86591,3781929982,1981,955,303,AOA,2023-11-03,99977,187
1402,9748508485,2024,102,317,SRD,2020-08-06,22111,866
32589,7281980012,2011,289,591,KPW,2017-01-12,39415,47
66948,9560180833,1992,184,467,SLL,2013-03-21,32797,38
54239,4957619883,2002,382,520,WST,2022-11-20,32609,659
52573,9329420946,2004,957,132,BZD,2012-02-13,30125,865
591,8468214527,1977,778,957,NPR,2002-01-15,49331,309
2296,8479625964,1970,317,731,KRW,2000-01-02,39443,1
92144,280452001,1978,394,372,PKR,2007-12-31,31350,666
85048,1055960804,2017,142,203,COP,2007-11-05,57273,613
96896,3656957079,1998,149,685,SZL,2011-01-17,60293,766
89296,4969488204,2015,83,331,LKR,2010-05-08,41068,293
86052,3445182278,1987,472,167,TWD,2002-01-22,78322,110
24358,7781931441,2012,815,212,NIO,2019-03-28,62338,911
74053,7952361257,2015,439,103,MAD,2005-07-19,3675,582
71393,9194137524,1983,122,440,ILS,2004-04-23,6438,538
15423,912327862,1988,870,827,DZD,2005-06-27,40590,17
73307,8515564881,2003,228,481,KES,2023-03-19,69490,164
60492,3122990706,1983,185,238,NIO,2021-08-25,78068,426
97306,7908126255,1988,950,282,USD,2003-03-31,7768,724
44522,9474109880,1989,92,348,ZAR,2004-04-20,77634,400
30611,3729299378,1978,286,406,GTQ,2013-11-21,84731,643
26320,7695155629,2004,64,241,KZT,2019-11-02,40137,42
18680,9401187294,2010,127,724,ETB,2011-08-13,8423,876
77379,6691079431,2006,651,972,USD,2017-05-08,2503,369
77180,6407846552,1980,488,632,DKK,2022-08-02,28594,582
38822,9662873483,2010,602,710,STD,2008-06-15,50065,4
92866,5447937775,2009,923,357,BWP,2023-02-01,86042,840
23435,2036099421,2002,724,213,BZD,2005-08-19,4632,195
65241,7606568188,1975,369,90,VND,2005-05-21,1926,827
69654,3355402865,2016,818,127,VUV,2001-12-31,69756,168
8392,1345140974,1976,644,755,BIF,2019-03-16,74206,365
88259,9177368118,1991,756,407,JEP,2001-06-04,59836,932
66809,7938611158,1997,21,863,SHP,2004-01-06,58378,615
86935,8910360740,1977,391,490,BIF,2003-08-21,45076,453
29231,5769482833,2006,956,153,BHD,2009-07-19,46647,779
28732,8126214869,1989,326,823,XOF,2014-09-13,49620,905
22998,4235248751,2024,108,226,IMP,2007-04-21,81881,859
22728,2899886719,2008,961,301,BIF,2023-02-21,66680,21
91069,4174225488,1971,785,428,XOF,2005-08-19,21727,848
56395,886644387,1983,582,147,CUP,2021-02-13,86941,754
42669,8028314289,2024,54,890,FKP,2012-04-12,50685,487
26539,9584033045,2008,591,331,INR,2008-03-10,22098,815
12845,6553504588,1996,15,959,KES,2005-04-30,55031,929
21262,6815986122,2017,839,231,SEK,2021-12-05,6510,288
13197,4885805907,2016,241,353,GNF,2007-02-28,61968,439
39841,4716101686,1977,136,932,SDG,2000-01-02,84598,333
9547,737188471,1990,57,372,TMT,2009-09-14,71540,980
11961,9179364375,1972,445,419,RON,2012-04-17,70844,595
97829,4769266455,1998,703,301,AED,2016-06-16,69468,617
66447,9562856290,1976,734,974,TWD,2007-06-15,80634,499
47024,3280691004,2005,596,316,UZS,2008-01-05,46013,29
74885,917660946,1997,127,491,CUP,2012-08-07,94027,398
88874,1803553439,1993,725,11,PAB,2006-01-11,45584,570
12642,2477107947,2007,626,39,CRC,2000-04-03,79638,776
19034,1108818214,1976,576,899,KHR,2005-11-17,19536,344
81909,2509209715,1976,817,260,BOB,2015-10-09,24728,432
11684,5952848122,1991,874,387,MWK,2012-01-19,36,14
51875,9430744755,1997,495,590,GMD,2019-09-25,29134,140
71258,8163163655,2010,127,243,ALL,2001-07-08,42911,455
80968,2428614373,1979,427,833,SRD,2001-05-04,76156,43
77180,962402447,2011,355,818,VUV,2022-11-10,68880,185
72117,6823137815,1995,705,524,KES,2011-07-31,32801,949
19404,49613934,2006,326,581,ISK,2000-02-27,80500,636
57297,3125871662,2005,608,76,UYU,2008-07-24,23963,980
33807,6343869585,1971,166,768,XAF,2008-11-24,53739,718
32979,1500510873,2016,281,78,EUR,2004-05-01,77019,53
11801,4205607505,1997,268,377,TND,2007-11-07,39819,479
32382,4831020814,1998,828,937,BGN,2002-03-31,85742,483
3563,2824256235,2006,718,761,BIF,2006-01-15,47755,58
26420,9180489112,2021,183,493,NIO,2017-02-06,46975,612
99593,2087567236,2010,195,507,SAR,2000-02-12,89287,864
46137,5140303810,1993,642,161,DZD,2008-09-21,67609,895
44004,7021633942,1977,868,199,HUF,2016-06-21,13330,671
37390,2931942625,2021,986,156,TWD,2021-02-06,77010,799
23758,7272156473,1978,186,384,PYG,2011-02-07,15348,886
18741,8367047824,2015,328,33,ANG,2013-01-02,93888,861
16091,6639204272,1994,825,191,BGN,2010-07-04,34394,515
6158,492648365,2024,549,639,MAD,2023-02-02,28229,161
49843,1969640398,2022,120,704,KRW,2010-09-01,82471,163
7401,9084095198,1986,965,84,UAH,2003-08-21,96269,272
49174,7260627098,2018,486,52,GGP,2016-12-26,79656,576
91068,1767026896,1971,203,516,YER,2020-01-03,13587,154
45357,1810135565,1975,822,744,AWG,2000-01-07,49764,655
48697,5520614149,1988,412,712,HTG,2010-10-06,94928,360
30060,722954165,1974,733,566,SBD,2000-12-24,3927,588
58954,1734717609,1985,850,544,JEP,2012-08-06,2372,236
80202,59757817,1970,437,664,QAR,2006-09-04,13546,244
48709,4573347717,2001,316,484,PKR,2013-03-06,72983,781
46884,7662193038,2015,115,312,KES,2017-04-20,3510,477
82402,3653198850,2020,982,264,PLN,2000-05-19,23720,742
35805,8198798137,2005,132,631,MVR,2007-10-11,55875,965
65114,4121030811,1987,422,315,ILS,2006-09-09,50899,524
75071,5382782683,1975,206,490,CLP,2021-01-17,66196,888
90425,1760115245,2007,440,998,ARS,2010-11-07,85917,234
84039,5185595830,1987,886,43,CVE,2012-09-13,45662,371
7350,8443236816,1974,299,636,BBD,2004-03-18,91189,932
70839,3267009449,1988,601,47,PLN,2014-07-17,1336,478
25715,6651388597,2000,414,222,CLP,2019-08-25,20792,916
91078,3265642369,2012,167,733,SHP,2016-04-10,49628,133
59507,6226392848,2001,202,122,BYR,2020-09-08,96747,41
60136,5122366748,1994,827,112,PGK,2014-02-24,38382,509
32233,8778023868,1983,530,368,LAK,2005-05-09,1427,767
58142,6336538878,2018,399,544,TZS,2007-09-29,63983,766
56638,3566696518,2020,326,341,MUR,2021-01-31,55347,527
37457,9403824482,2022,457,26,JEP,2001-07-26,97251,863
44709,9410681937,2004,223,663,MRO,2009-07-09,31798,680
14669,631953586,2005,148,156,IRR,2009-09-21,69787,481
87244,936276488,1971,837,457,KYD,2014-06-20,5128,211
32082,4577031090,1982,594,747,CDF,2018-04-17,37999,330
64139,4443619087,1987,871,198,PGK,2000-07-18,65078,781
38045,9120081194,1972,441,570,ETB,2020-04-26,20397,659
62462,8198944605,1978,695,642,GMD,2019-03-06,23352,254
76454,7386753678,1989,560,350,SHP,2011-05-05,72312,938
23160,904980648,1989,302,748,BGN,2003-03-30,68725,934
47418,1270178207,2000,48,42,KES,2014-04-17,44118,843
47818,620959011,2007,113,710,NIO,2004-04-24,17209,727
39642,9183733265,1988,418,980,BOB,2012-02-21,20696,956
62259,3207537648,2001,669,559,BYR,2020-04-14,11823,174
43563,4064385116,2008,872,498,RON,2015-11-20,67154,746
58987,3710010647,1988,225,621,TND,2009-03-11,70710,908
1872,9931330871,1996,660,543,NZD,2004-01-07,37292,734
13450,8041895314,1992,572,281,CAD,2012-09-07,17205,228
86984,1159471819,1974,824,891,CVE,2017-10-02,3471,612
35945,5302936960,1978,890,980,BDT,2004-04-12,87942,935
24610,1550736356,2006,572,613,TVD,2023-09-11,35325,899
76081,8088734766,1970,950,96,RUB,2012-08-24,28636,691
61753,7822472362,1975,520,523,AUD,2008-05-01,38669,216
2647,3479271462,2008,558,271,DZD,2001-01-27,41518,700
83698,2726141723,2008,926,503,KWD,2021-02-24,77936,137
65344,3192743889,1984,526,387,SOS,2014-08-26,76925,933
68786,3915844322,2011,88,119,IQD,2009-05-07,40416,426
36424,4009713227,1983,29,792,RWF,2019-03-06,14057,900
28227,2944258875,2015,162,580,INR,2004-05-25,36914,748
19101,1988472578,2012,51,578,NAD,2021-11-21,46308,701
31260,3096670786,2000,382,657,NGN,2001-03-19,38757,54
14265,296166612,2001,817,148,RON,2002-04-30,34978,129
50157,1163083337,2013,590,107,ISK,2012-06-12,65557,49
25117,3608061508,2014,162,833,PGK,2020-06-07,77017,102
50080,4346724339,2002,81,457,LRD,2011-12-30,16117,202
22219,8797054322,2013,547,31,NGN,2008-05-21,96469,524
46363,5583218678,2018,243,89,BWP,2000-03-19,44555,139
84039,7161812973,1992,573,362,MVR,2009-04-08,79585,576
48244,5870553721,2022,947,483,KPW,2014-05-22,49804,577
54051,8194317602,2015,951,893,GGP,2003-09-05,23854,980
24121,6043141525,1974,235,799,NIO,2001-12-14,67953,326
34563,939284261,2018,326,628,BGN,2013-09-23,44082,970
72618,6851526300,2000,974,233,MXN,2014-02-25,78037,58
51093,6246431894,1973,760,761,SDG,2016-05-22,29894,253
44890,6391730439,2002,681,888,HUF,2021-06-18,87130,252
7850,8749335409,1973,298,792,SRD,2003-08-09,64861,738
35175,171365485,2020,466,942,CDF,2003-01-30,78755,369
39468,7012058254,1989,973,850,MOP,2020-10-14,76401,653
92527,3852702236,1991,670,211,ERN,2002-02-19,21268,57
39407,6588733563,1980,252,252,CUP,2021-08-15,2047,27
64346,6591116499,1984,334,153,XPF,2016-10-27,14880,735
11032,5723429956,2010,517,732,MMK,2000-08-07,43680,347
49244,6606449438,2015,310,458,TJS,2002-08-15,38742,516
83593,2332636681,1986,392,470,PAB,2012-11-25,17288,533
16848,9726113985,1986,382,52,KES,2022-01-28,37968,505
46277,4481230422,1990,387,410,SGD,2003-03-01,79803,889
55744,6958040288,1978,767,53,HRK,2002-08-30,71205,874
69781,3791691888,2006,185,944,MDL,2009-01-11,18608,276
99083,4048933932,1970,133,80,XOF,2007-04-15,91286,248
44841,9534798391,1990,662,224,NOK,2003-05-23,47909,968
86578,1348364592,2007,886,632,AED,2017-11-30,66161,21
22980,7697229331,2016,378,165,CVE,2024-03-11,76021,825
