CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,Vendor,ClearingDoc,ClearingDate,AllocationNo
10638,1206362105,2016,251,6uu1,93pj,43347,3819SFZfO4,2019-06-18,9658EOqkv0
10638,1206362105,2016,453,4Dh2,46rR,87880,3443snNeo1,2020-05-22,2178nuaPE0
66500,536315910,1997,942,0MM4,29uh,99670,5105TNlGm8,1998-07-13,8214zUDjf4
66500,536315910,1997,570,3QP4,22Vw,62417,1573IeKlP0,2001-08-02,7417KikOv7
21754,1510098870,2024,641,0Qt5,17Gy,81732,9764fjwZE1,1992-09-03,3386bwGIV9
21754,1510098870,2024,522,2uW5,82xn,67872,4275oTywy3,2003-11-21,9391dORkN0
89714,2561090771,1994,571,6cP7,13Np,43219,5130iXjBG3,2020-02-16,6831fnVMb3
38027,4936015184,2006,161,8PB0,21Bc,83331,3921UkViP2,1998-02-03,4920rgXCK4
3908,7893891999,2006,329,0TI9,61EV,29012,8798MEUzB5,1974-07-31,7881bJmeX8
3908,7893891999,2006,863,6Xr9,32AC,17343,3848IIRTd4,2005-12-17,3071bGlvX5
3908,7893891999,2006,652,0Zh5,39em,56158,2329dTlXj3,1990-07-19,1899fNzNZ4
89141,8769278818,1994,765,6Sj7,69FS,23055,2300EeecV5,1979-09-03,3112icHRu4
36906,1843168793,1986,651,2Jj5,61NC,80168,0229EBFkt4,1990-02-04,1103qQjlb4
36906,1843168793,1986,673,2Gw6,45Sp,4251,1564EbXKF7,2000-04-06,5194BWmJV3
36906,1843168793,1986,375,2zX2,70TM,40718,1791KIXuQ5,1976-07-27,3040pHCgK5
44274,2726734875,2003,639,3yG9,54VQ,48838,0012QikcL0,1981-10-22,4467DHBjL6
44274,2726734875,2003,937,9UM5,74TU,80873,5187KeYmc3,2004-12-04,4677SRJzo1
44274,2726734875,2003,997,7da4,02eP,43027,2777AYElV8,1988-03-07,6776KphCk3
13251,4114371284,2009,783,6Jg9,38mT,75607,1293EVAas9,2004-09-10,1669zsZnd2
13251,4114371284,2009,650,1jA3,75cE,5110,2641pJbCT2,1994-09-07,6916Wgwpp5
13251,4114371284,2009,61,3na6,89lo,3519,1774OPcDo5,2012-05-05,5834gzrRT9
62295,9739804304,2002,850,5ee2,66Cw,6345,3793gbEUv1,1989-02-20,0739KNHMk1
89545,2877883705,2021,784,9eL4,02At,80089,0072XTMTM8,2015-04-21,8390CNlYt4
89545,2877883705,2021,842,3fd8,67gW,29154,2111rSbfe1,2021-10-29,9277yRHrg6
89545,2877883705,2021,258,3ll8,47TB,54772,3676oXmVI2,2005-10-07,7450OERhY3
86406,3123086060,2008,753,9ms4,92kQ,70098,4550CInSd6,1978-02-18,7071myztr5
86406,3123086060,2008,588,7YO5,11HH,66612,9396fqCgV9,1973-04-28,6663uXuGh5
44470,1072205291,2020,211,5nA3,85JU,58567,5501EBwRT3,2014-09-11,4819ismTo7
44470,1072205291,2020,683,6UY4,20Ir,84145,0235WWUNN3,1980-07-13,2815mzJrv0
44470,1072205291,2020,337,9cu0,00Ka,43936,5184qCAvy4,2014-04-29,4148POIKN1
82566,6629030041,2010,558,2nZ3,84ZR,27941,0023LDjJG7,2001-11-02,4641ViLWN3
82566,6629030041,2010,433,9XJ6,89pq,5234,1442fXsav1,1992-07-28,8159vcLeX5
68149,4732986789,2003,178,2Se9,37ba,63857,8970vHVCp5,1993-02-14,3677eTgkG2
68149,4732986789,2003,309,9jK7,63pr,47175,5015nMyCz2,2015-06-19,1070tkAVO1
68149,4732986789,2003,973,9OT6,17KN,94728,2506YFUXe6,1979-10-07,7495Ljrlp6
97237,1796155140,2016,382,6cm6,76JP,61279,7648fLZTD9,1983-06-18,6507gmRKa5
97237,1796155140,2016,618,6Gs6,31wK,99904,0003QnxcA7,1998-06-19,5680zFWmj8
97237,1796155140,2016,476,1dB3,74wM,82002,8120fioYo6,2018-10-24,4134mXuNA6
15590,2215136574,2003,769,0Xe5,47Ud,28116,7994BDbGS7,2004-05-24,7799HVJsh1
15590,2215136574,2003,258,6Pz0,45JI,20258,9930DvLid5,2012-11-30,9791PBhGk9
15590,2215136574,2003,832,9og2,83CC,7678,1821OyFBM9,1970-03-09,9645iGbhL5
4827,1430009229,1973,964,2YJ3,04Cw,97181,1295dgzwL7,1999-05-26,3467YASSF4
4827,1430009229,1973,295,4yw5,22Kz,77268,6071EXaDv0,1980-11-04,3499ObmDO1
99132,8220701146,2020,13,1ru6,13od,35896,7368EalHy2,1987-11-08,3782dsEDV0
72028,3829277801,1994,921,3Cz8,22DW,70050,4841VmEDx8,2018-12-27,5475iPbTk1
72028,3829277801,1994,804,5Yr0,78WE,72476,8691xSAVf2,2000-12-22,5233kMwsO3
72028,3829277801,1994,601,0TD1,23aG,17455,4946bUEnP1,1992-04-12,3889XRrYN6
32506,4041989013,2020,177,5eB1,51KM,66620,0368pPaaU8,2014-05-01,3251WaZxP9
81959,8327899594,2021,164,0rz3,12wC,46646,0396ToWqL8,1986-10-09,7592YFrpO2
14175,9904729821,2012,668,8Xf2,58SQ,3856,9689lGvxh7,1978-06-10,1591iZtWw7
14175,9904729821,2012,488,4Qd9,41Yq,41036,1794abHuZ0,2009-12-19,7048dOFzy9
13451,963827732,2013,837,9vK4,88Sn,57623,4318YAQMR7,1984-04-15,3369qBORw7
70754,2796515429,2009,503,9Qx4,64WM,40501,2272duprP8,2020-10-20,8453rGVUr7
70754,2796515429,2009,798,9At3,53Ws,80479,6901ztJUd6,1997-02-27,0156rzkmR8
31866,1002865510,1973,728,3LN5,18Bj,85491,0755XONZk1,2024-01-09,6679oIUxs9
31866,1002865510,1973,99,1vx9,15lG,14476,3599RNVFp2,2001-05-20,3209ZcCdR6
51375,1360743317,1999,618,9ql8,88Nh,21939,5261ULOJB2,1990-02-09,2089bsEFC8
38888,5138983435,2005,977,7ng3,40yN,66732,0557uGmQZ6,1972-02-01,5575eszLM4
38888,5138983435,2005,586,6UK5,50tN,64713,3752TMjuR7,1978-10-28,8097qmADk4
38888,5138983435,2005,546,8jQ2,94KP,98919,8393RyKCo0,1995-04-12,7858kEZdR7
75846,4094003920,1984,404,4Rf9,47ok,24232,0781rdBtt5,2023-11-25,0576RfBjB7
46076,2400980242,1993,50,4Uj1,90iw,16066,9596bCzJB2,2009-09-22,3387jIKAC2
46076,2400980242,1993,741,5NM8,17eR,11133,0232cxSSE2,1976-05-02,8824PxsUa9
50873,8073001412,2021,357,0Sa9,06rh,88248,7396ccSzz8,2017-03-15,8322yvCDN4
50873,8073001412,2021,402,4Gx5,97Bc,53608,3107pJFjB9,1978-04-10,9152IdcIn2
39506,6524656577,1990,382,3cX6,22Ji,13419,4075xyWzz3,1971-01-02,9698RDStt3
30138,3909812700,1995,696,0um9,75SU,27791,8593UsXHi3,1977-12-21,4960oSvrV6
30138,3909812700,1995,858,8FU9,45zq,41352,7622CdIHX7,2023-11-08,5038pRCgN2
30138,3909812700,1995,989,1Fm7,59Lr,3769,0157dLRfR2,1994-12-31,0086FKZUi7
59455,5589943559,1983,736,3de6,33aH,1663,9413tKYal1,2010-06-28,1501azjcI9
59455,5589943559,1983,68,6EL3,41Sv,2019,8580QTNmz9,2018-11-09,6890Cdfmq6
59455,5589943559,1983,650,1dg8,33lS,25537,6521PEZje2,2003-12-21,3992yHzFA5
65155,3869533321,1976,195,4iA3,97Hr,99279,3286VsOan9,1988-01-01,2703BTYqO3
73419,2560755206,1975,403,0qm4,29hh,27836,7916WOoTo8,2010-10-26,1371cZAOX4
73419,2560755206,1975,498,6dL2,10hD,30455,8271ecrri6,2007-10-04,0607BiOuT9
37142,5918919672,1988,55,0XG4,55QH,96269,1749mmQMS3,2020-10-29,2229KWeQK0
89779,3609696896,1985,623,0vs1,48Gv,19379,8907JAKxm1,2007-11-04,1943qzXox2
89779,3609696896,1985,988,0oY2,45zz,95961,2512yYFGU3,1985-09-28,6901UOJmT6
89779,3609696896,1985,134,4Dl5,18EH,85876,9542XcxbV7,2003-04-23,6419dZfvL1
26477,2473772471,1972,439,6ys9,16Fb,74330,9345AyNma9,2005-08-12,8050QJAbD7
80886,1926511246,1977,719,4rt1,99SA,97619,8077MkaIa3,1986-10-07,1755XaFmU1
80886,1926511246,1977,237,1Bb9,22HJ,81395,0399YnTYF4,1979-02-05,2461fNtmh5
69785,1864805981,2013,347,8vV4,29jb,69266,7617EhJsI4,1985-08-21,1511guEtH3
69785,1864805981,2013,972,9mV2,92Qj,70874,4716RUYTj7,2006-09-29,8221LXqlG8
45624,2560382578,1986,305,3FF2,03dt,50774,4375SybnW7,1978-04-27,9006pyxju6
45624,2560382578,1986,399,9Vu4,93Sw,12338,7951EMSOB5,1991-06-23,0308ejAer6
45624,2560382578,1986,460,6cr9,18zc,66612,4977fHHQt1,1978-12-06,3328zNaFT2
6059,3258047798,2013,497,8WH9,38jm,86033,0105ezIRC2,2020-06-16,9548ouwyt9
6059,3258047798,2013,404,2lq0,50Ly,2972,7005bdBqC6,2019-01-15,9196QepHJ3
6059,3258047798,2013,255,8kO0,52UG,6200,7043RpxIE5,2017-05-24,4809XlxIW2
98956,923427155,2021,89,4my3,68iC,49457,8355bvjgT2,1991-04-01,9419lbewl7
98956,923427155,2021,229,0Re2,02sM,61089,3900OYCNv6,2022-07-09,7419FJpGe6
54675,2932365590,2011,840,3re3,94dU,77592,0601DKyhx0,1983-05-06,9465gwnBC2
54675,2932365590,2011,764,8BO6,30Jl,60544,9570prrmD2,1980-06-27,8055TDKMc7
54675,2932365590,2011,532,9EU9,36lM,75739,5592GVxVx1,1998-02-05,2302dMXaz5
69464,5458089247,1992,745,2FN7,25VH,52698,4491EDlVU7,1978-09-02,1332CDRnO3
5737,3854987243,1998,762,8fW5,97rB,28012,9161EwFEf8,1990-07-22,0097aNgkR7
5737,3854987243,1998,660,6lx8,33EY,21991,3824ARtyb3,2007-03-07,8800iJTEC7
5737,3854987243,1998,312,8CX1,18fm,69944,0917GTXPe7,2005-08-24,1435RlRFg2
23257,7175229370,2001,794,7eL4,26vc,98991,2669inLXw6,1973-11-26,2541caOvp6
23257,7175229370,2001,163,3nN3,22tU,33640,4637Sjjul7,1973-03-25,1751hjwSt1
23257,7175229370,2001,316,0YP9,03CR,86321,9065kzcCm9,2015-02-09,3884ICdKQ6
31446,9963421033,1994,380,1io5,68Xx,32183,9285fMaXY4,2013-01-21,2117nDIZz6
31446,9963421033,1994,155,9RR4,61gf,19021,5180eKXsG2,1984-01-09,6236UEbfG1
32889,3033488445,1988,114,7bm4,83rA,14421,7137XyMsm7,2005-09-23,6736CCSfD1
97949,8730890077,2001,956,1YF2,67yq,99197,0425atehv5,2010-10-27,4037UwnhX0
23102,1877299330,2006,471,3xL2,77Ie,21137,6580OuSrS8,2006-06-09,4229zymjU8
23102,1877299330,2006,734,5ez0,30VB,23708,9240NkNyH8,1985-05-21,1919HmMDp3
23102,1877299330,2006,31,7dn3,37RJ,81922,5385doatg2,1999-03-18,2389lybhK6
80323,1479430375,1981,305,5CI0,03Nx,80262,8231NvjHm9,1974-06-04,8099TyNvq3
61949,1925614623,2012,885,7rJ8,81ou,47482,5600EOZVK8,2006-01-25,7531mlEoH3
61949,1925614623,2012,387,6BO7,21Ju,39999,2298COglo6,2016-04-07,7079fdUPy2
5855,3503251291,2013,951,1Sl4,70ew,2628,0228JBLhJ7,1974-05-12,2023pxsIP3
5855,3503251291,2013,234,1KC8,57RV,42911,7887umzyk8,1970-06-03,4213wGGZL5
21355,666509978,1997,664,4Vh0,77hy,7938,9614agcrJ1,1978-07-09,1120nXpUB2
21355,666509978,1997,900,2Du7,30oQ,52139,9586OLnSl6,1970-08-13,0629nwhqa7
21355,666509978,1997,366,8dM2,92Ra,72786,2037WAJsj5,1987-01-13,8241CBSJT6
53245,8885712033,1997,148,9wS1,65Za,33944,6612KltMj1,2016-07-19,7941kBKXw0
53245,8885712033,1997,746,1sy4,65vZ,98969,7983JDyrm6,1994-09-06,4517iIocn8
57345,8392365605,2005,306,0uB4,61ml,12101,1337CKIiW8,1978-07-01,7821RJfug3
22435,9187776507,1988,666,4iR6,46qQ,39591,2941FTeGh8,1993-07-11,3509VVmnE3
65990,2610600824,2015,86,1IY3,78Bv,73065,5950vXnWd1,1972-06-03,4394UqqSG4
65990,2610600824,2015,988,9nf8,59lV,58445,2772FLstN4,1983-08-24,4842rcKbm9
65990,2610600824,2015,576,3hL8,24Ll,41238,1819ruTIi6,2012-03-20,8812ZtbhT7
97882,2995476213,2011,902,9Vl7,00OT,19963,7809Dahvw5,1977-07-28,6130OoEVp4
97882,2995476213,2011,672,7Rh2,02Bq,25920,5471jywKn1,1987-02-25,0106noClN7
21460,834883110,2023,10,8IO1,39ML,68715,7010fWAnA7,2001-06-30,1954mXsZr8
21460,834883110,2023,117,9NK4,72Su,18642,7384KaQoY5,1986-01-23,6398TKorj7
21460,834883110,2023,697,9KX9,04mF,75485,4719AAWRu7,1992-05-26,3611mVBGV3
96467,4388536443,2019,135,3GX6,49Jn,44712,3774EpOrK3,2022-09-28,7139XLWNC6
96467,4388536443,2019,124,2NN5,16zR,55523,8770DTCbr6,1972-08-05,2921rTrPD4
67125,2964784498,1987,854,8Um0,96Zs,24350,4759uzXaV0,2002-05-05,8026VwXnX1
20980,6834617907,1997,563,2ru6,60qN,56713,8921WtvfV8,2005-05-05,8313qGKNH7
20980,6834617907,1997,221,0qw8,14Ej,43433,4501OJoxP9,1998-04-03,9340oMUvG3
20980,6834617907,1997,927,1sm2,18Vw,83827,6805ONQyC1,1975-03-11,4226SlaXv9
30226,5745815049,2020,80,6tM3,74nk,52188,0685tWNoN1,1972-03-07,1955wQkxy6
3648,2895659256,2023,670,0sE5,67uz,40385,9474KBtjP7,2018-09-15,7659WsSlT1
36294,7677773170,2011,407,6sU6,29VC,44475,0593QhkrX1,1985-06-10,2823RSDrj4
36294,7677773170,2011,78,6AQ4,57AP,87588,9330GroRn9,2018-04-29,0283vqJlW7
36294,7677773170,2011,572,4PC8,10Yf,4734,0198MjOrr6,1992-01-21,6433SSYpJ6
2936,8135374978,1988,795,1jp9,03jh,84159,8507nXpWa0,2014-12-14,5693cyTzN0
2936,8135374978,1988,63,4OD5,24Ou,60401,7797KGcbm0,2023-11-20,2693HIHpE8
15882,8355469945,1977,723,1xK1,80ry,40774,1991sLidk6,2015-05-22,1364jDuJz0
15882,8355469945,1977,30,9Zp6,40vQ,13530,4392ZVjiH6,1989-09-29,9878kezLR0
89730,2896054026,2023,425,1kl5,90Qn,20236,6020TaxnX2,1990-10-21,0936EKfnW3
89730,2896054026,2023,91,7qt5,92hO,26719,7751yoHvp4,1974-11-12,3161acufX0
89730,2896054026,2023,524,8YY2,76cO,26271,4886tkzRT4,2012-06-15,1467MOmsd5
14575,4261926114,2021,726,4PU4,63fW,91893,7344CkVTa5,2008-02-12,8121ymyqw7
1547,7678889830,2020,22,6IX7,55Uk,91050,9497YJDiv4,1975-10-02,1668tOgFN3
1547,7678889830,2020,93,0gZ8,89tA,96944,3699bayiP2,1982-08-28,3405iCOaz1
10134,7108897771,2021,416,5LJ1,33GX,27021,1496HmsbF4,2021-03-23,7150IMzbn9
10134,7108897771,2021,937,7uQ6,78AF,53068,8390SNEPl4,1973-11-19,4963SatcR0
461,1878072783,2024,15,1fb4,86ow,26169,1681qYKiw3,2014-04-01,1998MPNKr2
461,1878072783,2024,538,9ZW6,69rb,39010,4180MNhHV5,1970-10-09,6802OFNjv1
461,1878072783,2024,906,1Cn5,68bV,36089,2177txEAK4,2011-02-03,6270EEGHo2
55034,5674050440,2007,293,9om7,43kQ,54362,5962zxSRk5,2003-02-17,8860MFplL3
55034,5674050440,2007,270,7Oq8,78VS,26056,0350tFsDr2,2005-10-12,5853mnKPy7
55034,5674050440,2007,88,0Go9,07Ov,73202,4903PFuQI9,2000-07-26,6287GRJYW3
41781,2656127088,1979,244,0gf1,28Ky,45359,1396znruS6,1981-06-11,7865VGrsN4
77052,1031244716,1985,481,2TR5,60mf,44475,4948VMDXi0,1974-10-29,2263NiXsH0
71845,3341588982,2013,873,6Nf2,51Jr,62113,0730xvrOI9,1977-03-23,6523vNfQE9
51696,8580018217,2014,304,5Uq8,40gI,42411,5240lbpFZ4,2000-02-05,2620zyJHS8
36659,7991370007,2015,19,8Xh4,87gQ,28279,5780DmHJo9,2019-12-22,6465uQAHp0
59976,8511462530,1972,866,1Aa7,53Xl,59214,5108szixu5,1992-05-12,5226melsl3
32109,6750384363,1973,144,0op9,53tA,34687,4829IcAXT6,2007-04-30,7781CNqJL3
32109,6750384363,1973,794,8wQ7,07JJ,1368,8300vOeXZ5,1997-11-30,7231bTmXZ9
32109,6750384363,1973,104,1XZ8,51rl,14857,1575pxVtp2,1992-09-09,8174SAVBj7
61440,443402144,2014,307,4bG1,08kT,66950,0414QZvnU2,2022-09-10,4366tJiWQ5
77572,8162719871,2005,352,6XH7,58iW,86307,0963AtNUY0,2020-05-12,3077HLFLJ3
77572,8162719871,2005,459,5CK4,39ct,50505,9960XamNK2,1993-09-30,7697cKsIS1
97625,8353479628,1985,124,0RG7,18QH,16041,7975qvfIN1,1993-07-04,4118GzKwb5
97625,8353479628,1985,168,3rh6,44Uq,77362,2726Qnneh8,2003-10-26,4359GEUim5
97625,8353479628,1985,847,4xJ9,79KZ,25301,1417kWeaC6,2009-08-06,7612LGqPH0
34998,5044072247,2007,705,9zo5,55dT,91931,0018aoaFU1,2018-10-06,0071zTwlh7
6141,2217084143,1980,722,8dK3,87St,36262,3548jdnhg6,2001-11-09,4816etsEs2
27754,8705070173,1979,869,7JI4,00La,77454,3655MLQfj1,1984-09-13,3486xNjRf1
27754,8705070173,1979,589,2lr9,19ov,63687,5710oRlIk7,1991-10-04,5944mAERo5
27754,8705070173,1979,988,5JX6,48QX,39666,2447axAxl7,2012-12-19,2336ESCbZ0
63957,8104458694,1976,721,0Pe5,48OF,67352,5524lEeZR0,2023-05-28,4373dFOaZ3
63957,8104458694,1976,57,8an0,51hM,65237,9182wZqSa2,1983-05-14,4606UyjsP7
29246,8197951631,1994,762,4Eu9,60zB,59154,4288CmRGB8,2007-06-04,9614KAsFO0
65656,7487058772,2001,348,4WO6,46fJ,8070,0184zMqJV5,1977-11-10,6425miPjg7
65656,7487058772,2001,882,1YQ1,43jY,45020,0612ZdnMU5,2010-11-22,3105BcFde9
9954,4548473629,1982,998,2OX5,64Qm,12562,2611EfiEx6,2006-12-08,4623DqSRY7
9954,4548473629,1982,518,0dS8,84cv,88304,6828oVbgw0,2016-03-20,3341mkyKK1
9954,4548473629,1982,957,7Hq7,82Xq,34028,5502zfcJT5,1991-06-21,0878cbKtB6
94911,2406803822,1976,351,3WJ1,17Gr,59747,4837nkzFX9,2010-07-30,0872VBJVs9
32415,2767827562,1989,567,9sc1,16Rt,27284,4102hYZCQ9,1996-08-31,0335zqAoy5
32415,2767827562,1989,122,1oK6,06eD,17615,4823BMGVa9,1976-05-11,0351xvMyw9
57532,5396379873,1987,878,7kb8,09RK,21184,4531RIOMH4,1986-12-27,9433jjNdX1
34751,204007216,1979,313,4hg6,76xq,81557,4713datYT0,1971-09-26,1080iPwSs9
24226,4273332185,1978,774,6lO9,14jG,10319,2486cBnLa1,1987-02-15,8587zYrPI9
87082,8676035441,1981,740,4CB5,44Vt,15812,3325mmMlF9,1992-01-03,0908PmRrg8
58467,5684000676,2013,64,3VG0,68zr,69265,0705QLRjo6,1985-09-04,2576CBXQO3
58467,5684000676,2013,23,6Jh6,50QG,3949,6086GjRNG2,2018-11-28,3037KfWiH4
71999,6279431126,2021,234,9Mi5,42HG,57157,2426badsP2,1996-07-22,9782SNTPk4
56221,5966956164,1984,650,8zT4,06EL,75530,7425Yuofd5,1985-12-03,1777tktKO5
56221,5966956164,1984,452,3Ik6,14uV,91671,1373hFkDk0,1985-06-22,4344rLArs1
56221,5966956164,1984,176,7kn0,07Kv,49304,3537JePka0,1990-11-21,8870JnfxV5
29094,6611962960,1998,9,7WO6,37ue,23612,8728XKTdb0,2014-11-28,6609faNwN9
42370,3025782197,2000,103,0SV2,01Bp,13122,8778qDzrc1,1998-05-05,2317VBkuo8
42370,3025782197,2000,594,8qr9,55Uk,68842,9430wRXUF7,2017-04-14,2630CuxIo5
2401,8275199142,1997,40,0kS6,45ZD,23638,6045CYvTF4,1990-07-12,6462MDWsc9
34131,3204925339,2007,792,8gz1,48Ms,44023,8686NwErY8,2016-10-07,2785yYrQM8
34131,3204925339,2007,998,0kA2,71hy,76978,9295uFgnY4,1998-09-02,4439HSZLW1
88109,2625462756,1988,846,9rr3,92cX,872,7184XOuHl5,1994-06-12,5940VDGAV4
88109,2625462756,1988,308,8Ur3,45hn,3939,4358YPqEV3,1992-07-23,6233LMAMx6
26781,7038172793,1981,149,6Ko7,62EE,89387,4256dXyUN3,1981-06-06,4444iFfQK3
26781,7038172793,1981,579,3FF1,76wH,30510,9861VBQxt0,2017-05-07,1847YOlOl1
80041,9232044558,2019,536,2Hk9,21mc,88539,0243dGHmq7,1973-06-22,5503lanFw4
80041,9232044558,2019,587,9Cs4,90Dh,13967,0153dHqaY3,1987-11-17,3329VHDPM4
88579,3128593703,1971,516,1ge5,67Zt,21671,1690oiPlQ2,2018-03-30,9361rYLfC9
88579,3128593703,1971,636,7yE8,99yM,3542,4777BFmui0,2015-04-23,2421tgjSB9
35487,8135964509,2009,814,9TD2,65YQ,23339,5437vYnbh2,2009-02-15,3778oYrdd0
35487,8135964509,2009,48,5qC6,61Fm,81974,4076jVuLi6,1990-01-31,0984aDIDP5
78584,3888423980,1971,863,3lb4,62wT,74849,8871truiG9,2003-05-27,7217oNfIv1
18496,252109020,1977,956,3jN6,52uI,67336,6471CciRw2,1977-12-02,3343AKxtT0
18496,252109020,1977,757,2UR5,36QO,55027,3057iMMOU1,1980-11-04,4804OvKLU3
43829,3387711891,2020,653,9Ik6,28zK,45043,0116eyWTE9,1978-01-26,9026TBvZc7
43829,3387711891,2020,827,3qY1,20Mv,47084,4038jiESO1,1984-07-11,5102IJgpU6
43829,3387711891,2020,919,0Kg6,96iB,95778,9925ItEek6,1994-06-08,6788vRxUa1
67037,3351626865,1992,290,6Ma5,33OU,47242,3822QCMqM2,1986-12-23,2493vpUjA4
67037,3351626865,1992,813,9jJ4,55bB,19904,1476oOhki9,2015-12-18,7522LVWMH6
67037,3351626865,1992,338,8sz7,19Jx,86024,8735FSYsl0,1992-11-21,3031vuOVn5
52898,4620557798,1970,504,7xS3,79iY,40189,4251CZIij4,2013-03-20,4476SJqyb0
54229,828877638,2019,933,7is0,09Og,48665,1176njSnV2,1974-04-08,6149kHMYw2
16717,620983612,1981,453,1ZB5,24RB,11581,9977JJnBL8,2021-12-14,0311FxTlu6
16717,620983612,1981,557,0No2,19ik,67556,1407AAszn9,1983-11-21,3657DLXan6
29207,2598303924,1977,97,8ow0,37Vh,62626,5010RkAnJ5,1998-05-28,0340MLVTA5
29207,2598303924,1977,627,8xj2,43vF,89203,6984VWRZY6,1988-02-18,2933KZGRr5
66248,4634930662,2003,667,9Ew1,36jX,191,0076JkKal3,2003-06-26,5357GevBn8
56759,4150134307,1981,900,1XS7,76Xv,70713,7911RTwld4,1974-02-06,6728AaLKZ7
57455,3545030709,2004,390,2kg6,02IF,34829,3499oMCyM8,1980-05-01,5142rBIKX9
57455,3545030709,2004,239,2pN7,83Fw,42424,2315aHryJ9,1987-07-02,6249gKwtt4
57455,3545030709,2004,746,8lm6,28OC,11905,0960dEokd9,2016-07-26,7845rFbmg1
39550,9535890674,1988,430,2nn2,20PA,99827,1675lVaDZ7,1991-06-13,7166ChZyY8
39550,9535890674,1988,150,6vS6,90VE,92306,1412ajSTs6,1984-04-01,9222jdNOM6
39550,9535890674,1988,86,6QH1,80kc,19718,1900VwkpD0,2003-10-30,4792JNISM1
76703,2944764027,1974,49,2xk1,47BF,55813,3993qELgn9,1996-03-11,7145RSDLd5
76703,2944764027,1974,230,9SL7,88OF,14384,4932cqrwc8,2020-08-28,7448MnkML2
76703,2944764027,1974,596,8Yq3,96Be,95984,8426ttUNZ2,2001-06-18,0093lloZC8
42044,4677148029,2006,325,0yN6,33mn,78023,3047fLKzs8,2004-07-16,1035SAVQb8
42044,4677148029,2006,121,3yo3,32St,47821,9409BPuDC7,2008-04-26,0365guRDC1
42044,4677148029,2006,465,2wa7,05cu,40041,2903zRiqr9,2018-01-22,9270rkqdl5
84921,9987233398,2008,449,6sw1,54bb,30605,9171GaOHi5,2010-12-24,3031zHDUR4
92261,3130111811,2022,704,4Zv1,12nM,51160,3352ExbcE5,1970-06-26,8997SntGX4
92261,3130111811,2022,929,2Gs5,15uQ,83061,4784grvNf2,1989-02-21,3577eiSlk4
92261,3130111811,2022,127,6Zl1,13QY,86096,8724AIpYO7,1985-03-05,0133MNdQw4
81637,1458271328,2024,117,6SC8,67Nv,7415,3090TivKl4,2005-04-06,4762bPEpi0
7621,6101137164,1978,839,5Mo5,85bV,4761,0033CGTvA0,2021-01-10,0619RHdmz5
2647,3042255625,2018,116,0aG0,24qH,50257,8540zrkRx0,2007-07-11,0384fCCAr8
2647,3042255625,2018,722,7DP2,06oY,47930,0467RHJgW4,1978-03-27,9382BPuyS3
2647,3042255625,2018,237,4Xq6,09Sh,36570,1605ztFuo0,2022-10-13,9949qycIO3
11541,9994317673,1974,734,5NP6,23aG,15718,1197mslMs1,1981-07-10,7296zdzcl5
71916,207166131,2003,456,5au3,28lW,84034,4011cdzla1,2021-02-18,2117FgSHy2
17860,2660831628,1988,12,6nv7,56Cp,34829,5032vrows9,1989-10-22,0670xNmnu0
17860,2660831628,1988,73,9Da9,17NY,68578,5893hNrAv9,1981-07-11,7824vQtgf0
50140,9409008568,1989,330,1Zh4,33Sx,58628,8509nnghs9,1997-10-12,2526qWAEj7
50140,9409008568,1989,883,2Ka2,69zm,72317,8003EqUhP2,2018-02-02,1583mNkBn9
50140,9409008568,1989,812,3zr9,23mF,38456,4813MmlOv3,2000-11-12,4888ViQuz1
4370,5809869221,2008,15,1Xf7,92dA,50457,2922YbrRZ3,1984-11-02,0406eYTNv9
5335,9186218923,1985,37,8ss1,91kq,98465,1706AnWXu4,1989-10-28,9125qlKyI8
92738,3360034471,2007,185,6ed5,55bb,10262,7971JMKXj2,1983-12-23,3076wvCRw4
51034,9544064926,1977,860,9yw2,97LZ,79274,2807HhiCm1,1993-03-01,3947Zhtum2
51034,9544064926,1977,119,5AC5,18wv,45251,5857YFrPf4,2002-07-15,9454wtKdE6
51034,9544064926,1977,900,2Lx9,12bj,91196,2332ImMFw2,2023-08-10,8469jOozc8
12863,3944606533,1986,486,5Cg3,98FC,52706,8194gsUym6,1970-10-16,4934Isozs2
12863,3944606533,1986,630,3Si0,48BI,14405,6079yltlc4,1991-02-21,4824VvBrF2
12863,3944606533,1986,934,3xM2,20aP,11830,4049kWmtv0,1985-03-13,7703BFBOq9
70420,2022125682,2013,767,1Mg3,43Ud,39913,9841DXdFF3,2002-09-02,8907DHJLQ4
67197,9504288080,2017,281,5IE2,31PF,96864,0448YqpDh9,2012-12-14,0440pIOfk8
67197,9504288080,2017,991,9hp3,90ky,15494,2276yUqNY2,1991-07-17,0930TTslp1
67197,9504288080,2017,90,1VM1,99rm,9399,9652qmAKO8,1985-06-14,8688ibBqr7
80811,4338181762,1996,636,5Iz6,10XV,50544,9394aNVjW4,2013-07-16,4903KdUWE9
80811,4338181762,1996,238,9gh6,01zk,74111,1856RIPmG8,1983-01-10,8400ZlBLS0
79236,1376099428,2013,521,4IR1,15LN,61793,0043ZaIQZ3,1998-02-13,8523FqyGa5
79236,1376099428,2013,758,5LN6,07aj,19686,8252OfJYT8,1991-04-13,3714NtDwY4
30139,8811726073,1973,609,1Dt7,12OY,49536,0613GBqmk8,2021-10-16,8089GfmQz1
